City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
612,Zabol,AF,32.25,67.25,70.05,17,0,6.69,clear sky
613,Labrea,BR,-7.2586,-64.7981,81.73,76,89,2.51,overcast clouds
614,Kamenka,RU,51.3223,42.7678,36.28,82,27,12.12,scattered clouds
615,Plovdiv,BG,42.15,24.75,57.27,47,0,9.22,clear sky
616,Mjolby,SE,58.326,15.1237,56.48,85,100,14.27,heavy intensity rain
617,Shakawe,BW,-18.3667,21.85,60.04,24,0,3.31,clear sky
618,Kokopo,PG,-4.352,152.2633,79.39,81,29,3.98,scattered clouds
619,Nipawin,CA,53.3668,-104.0009,55.44,41,75,16.11,broken clouds
620,Tazovskiy,RU,67.4667,78.7,12.22,97,22,4.92,few clouds
621,Newala,TZ,-10.9431,39.2787,62.29,92,0,3.53,clear sky
622,Muroto,JP,33.2833,134.15,66.87,88,100,19.33,light rain
623,Keti Bandar,PK,24.1447,67.4497,81.95,79,0,10.63,clear sky
624,Tuy Hoa,VN,13.0833,109.3,76.48,89,28,3.96,scattered clouds
625,Kruisfontein,ZA,-34.0033,24.7314,59.34,62,63,10.18,broken clouds
626,Port Hedland,AU,-20.3167,118.5667,60.85,29,52,5.75,broken clouds
627,Lucapa,AO,-8.4192,20.7447,73.78,58,96,4.09,overcast clouds
628,Chihuahua,MX,28.5,-106.0,92.23,13,4,11.56,clear sky
629,Mecca,SA,21.4267,39.8261,86.79,23,1,3.02,clear sky
630,Zyryanovsk,KZ,49.7386,84.2719,45.01,47,42,2.95,scattered clouds
631,Concepcion Del Oro,MX,24.6333,-101.4167,82.51,20,93,3.91,overcast clouds
632,Edd,ER,13.9297,41.6925,85.66,67,83,4.63,broken clouds
633,Bonthe,SL,7.5264,-12.505,80.96,83,100,10.02,overcast clouds
634,Kieta,PG,-6.2167,155.6333,81.88,80,100,5.55,light rain
635,George Town,MY,5.4112,100.3354,84.13,88,20,2.3,few clouds
636,Sakaiminato,JP,35.55,133.2333,58.98,100,100,3.44,moderate rain
637,Touros,BR,-5.1989,-35.4608,77.0,85,100,6.08,overcast clouds
638,Lanivtsi,UA,49.8633,26.0908,48.24,62,100,4.54,overcast clouds
639,Tres Picos,MX,15.8667,-93.5333,92.25,56,100,7.81,overcast clouds
640,Znamenskoye,RU,57.1281,73.8282,49.55,54,98,6.38,overcast clouds
641,Marsh Harbour,BS,26.5412,-77.0636,73.26,70,27,19.89,scattered clouds
642,Popondetta,PG,-8.7537,148.2534,76.15,88,100,2.46,overcast clouds
643,Roald,NO,62.5833,6.1333,51.33,81,75,14.97,light intensity drizzle
644,Saint-Georges,GD,12.0564,-61.7485,83.88,70,20,23.02,few clouds
645,Goderich,CA,43.7501,-81.7165,77.32,19,100,13.8,overcast clouds
646,Marathon,US,44.9,-89.7668,81.64,64,100,3.44,overcast clouds
647,Lakatoro,VU,-16.0999,167.4164,80.98,78,81,17.65,broken clouds
648,Pundaguitan,PH,6.3711,126.1689,80.96,79,100,7.02,overcast clouds
649,Ostrovnoy,RU,68.0531,39.5131,39.76,86,100,19.98,overcast clouds
650,Mandan,US,46.8267,-100.8896,70.81,27,0,17.27,clear sky
651,Hienghene,NC,-20.6833,164.9333,72.61,81,92,13.8,overcast clouds
652,Thinadhoo,MV,0.5333,72.9333,84.13,76,100,18.01,overcast clouds
653,Bathsheba,BB,13.2167,-59.5167,83.01,74,20,14.97,few clouds
654,Praya,CV,14.9215,-23.5087,73.94,73,0,16.11,clear sky
655,Ipu,BR,-4.3222,-40.7108,74.3,83,100,4.88,overcast clouds
656,Naron,ES,43.5167,-8.1528,58.01,87,11,1.99,few clouds
657,Rameshki,RU,57.3439,36.0453,38.66,71,96,6.24,overcast clouds
658,Pipri,IN,19.8,75.5333,90.84,26,97,14.74,overcast clouds
659,Tezu,IN,27.9167,96.1667,70.88,97,100,1.48,overcast clouds
660,Kaduqli,SD,11.0167,29.7167,94.42,26,83,3.2,broken clouds
661,Taltal,CL,-25.4,-70.4833,64.33,71,23,3.67,few clouds
662,Mocuba,MZ,-16.8392,36.9856,64.78,97,1,1.16,clear sky
663,Charagua,BO,-19.8,-63.2167,71.17,69,94,4.56,overcast clouds
664,Zarubino,RU,42.63,131.0922,45.05,83,100,4.18,overcast clouds
665,Arlit,NE,18.7369,7.3853,92.75,11,1,12.46,clear sky
666,Solnechnyy,RU,50.7214,136.6319,54.14,56,73,5.23,broken clouds
667,Sobolevo,RU,54.4299,31.8996,40.15,74,0,7.18,clear sky
668,Ajdabiya,LY,30.7554,20.2263,63.48,75,0,7.78,clear sky
669,Makaryev,RU,57.8797,43.8069,43.03,91,100,11.63,overcast clouds
670,Keokuk,US,40.3973,-91.3849,88.32,66,20,12.66,few clouds
671,Saint-Jerome,CA,45.7804,-74.0036,77.0,15,40,4.61,scattered clouds
672,Ati,TD,13.2154,18.3353,98.26,17,64,5.61,broken clouds
673,Labuhan,ID,-6.8844,112.2051,79.18,90,96,6.42,overcast clouds
674,Oktyabrskiy,RU,54.4815,53.471,49.71,95,96,3.83,overcast clouds
675,Kedougou,SN,12.5579,-12.1743,97.38,30,0,4.61,clear sky
676,Opuwo,NA,-18.0607,13.84,66.51,30,0,6.62,clear sky
677,Nushki,PK,29.5542,66.0215,82.38,14,30,2.93,scattered clouds
678,Henties Bay,NA,-22.116,14.2845,62.8,70,1,6.67,clear sky
679,Nyagan,RU,62.1406,65.3936,53.76,57,100,1.97,overcast clouds
680,Synya,RU,65.3718,58.0387,27.57,94,0,1.52,clear sky
681,Kupang,ID,-10.1667,123.5833,74.95,78,100,5.5,overcast clouds
682,Mapiripan,CO,2.8892,-72.1256,84.69,72,72,3.06,broken clouds
683,Bud,US,39.447,-86.1758,88.2,64,69,8.93,broken clouds
684,Pemangkat,ID,1.1667,108.9667,79.29,85,99,4.25,overcast clouds
685,Lata,PT,40.1629,-8.3327,59.81,69,9,1.77,clear sky
686,Namatanai,PG,-3.6667,152.4333,81.46,76,66,10.65,broken clouds
687,Wajima,JP,37.4,136.9,58.03,69,100,4.5,overcast clouds
688,Buraydah,SA,26.326,43.975,81.05,14,17,8.68,few clouds
689,Takhtamygda,RU,54.1,123.5667,29.44,70,91,4.47,overcast clouds
690,Yumaguzino,RU,52.9041,56.3933,49.03,89,100,4.72,light rain
691,Visnes,NO,59.3556,5.2242,49.82,87,20,10.36,few clouds
692,Tunceli,TR,39.1083,39.5471,52.0,65,10,5.23,clear sky
693,Lincoln,US,40.8,-96.667,86.56,50,0,11.5,clear sky
694,Coquimbo,CL,-29.9533,-71.3436,58.73,88,75,12.66,broken clouds
695,Bantou,CN,26.2151,117.4893,69.96,99,100,1.54,overcast clouds
696,Ostroleka,PL,53.0862,21.5757,46.92,65,99,8.57,overcast clouds
697,Uhlove,UA,44.8215,33.6045,51.46,79,9,3.69,clear sky
698,Coos Bay,US,43.3665,-124.2179,57.24,82,0,12.66,clear sky
699,Pishin,PK,30.5803,66.9961,75.61,16,13,1.12,few clouds
700,Pangai,TO,-19.8,-174.35,78.91,61,75,6.91,broken clouds
701,Mandello Del Lario,IT,45.9192,9.3193,68.02,67,79,4.21,broken clouds
702,Port-De-Bouc,FR,43.4,4.9833,69.96,70,0,5.75,clear sky
703,Gushikawa,JP,26.3544,127.8686,76.62,91,75,8.05,light rain
704,San Luis,AR,-33.295,-66.3356,69.64,40,79,7.47,broken clouds
705,Saint-Pierre,RE,-21.3393,55.4781,73.08,68,0,6.91,clear sky
706,Wuzhou,CN,23.4833,111.3167,72.01,98,95,2.24,overcast clouds
707,Shalya,RU,57.2471,58.7298,49.91,79,100,12.62,overcast clouds
708,Dzilam Gonzalez,MX,21.2833,-88.9333,88.38,56,0,14.92,clear sky
709,Alekseyevka,RU,50.6309,38.6903,40.75,77,100,12.37,overcast clouds
710,Phangnga,TH,8.4509,98.5298,78.84,92,98,0.27,overcast clouds
711,Lupiro,TZ,-8.3833,36.6667,70.57,81,2,2.28,clear sky
712,Araouane,ML,18.9048,-3.5265,86.85,6,0,10.42,clear sky
713,Baghdad,IQ,33.3406,44.4009,77.83,23,0,6.73,clear sky
714,Chara,RU,56.9064,118.2631,24.48,67,91,5.39,overcast clouds
715,Ormond Beach,US,29.2858,-81.0559,77.07,49,0,24.16,clear sky
716,Tautira,PF,-17.7333,-149.15,81.28,74,22,16.26,few clouds
717,Kashi,CN,39.4547,75.9797,76.21,23,40,15.66,scattered clouds
718,Penzance,GB,50.1186,-5.5371,54.28,88,99,18.61,overcast clouds
719,Vieux-Habitants,GP,16.0589,-61.7659,81.97,72,63,17.0,broken clouds
720,Darovskoy,RU,58.77,47.9564,50.0,69,100,11.79,overcast clouds
721,Woodward,US,36.4337,-99.3904,102.96,17,0,3.44,clear sky
722,Ca Mau,VN,9.1769,105.15,79.3,91,87,3.58,overcast clouds
723,Flinders,AU,-34.5833,150.8552,60.39,90,100,4.0,light rain
724,Martapura,ID,-3.4167,114.85,77.09,100,100,1.14,overcast clouds
725,Mabaruma,GY,8.2,-59.7833,81.82,70,67,7.63,broken clouds
726,Riverton,US,40.5219,-111.9391,65.34,26,0,14.97,clear sky
727,Kharitonovo,RU,61.4009,47.4978,39.13,79,94,7.72,overcast clouds
728,Idah,NG,7.1065,6.7342,76.53,83,95,2.28,overcast clouds
729,Anloga,GH,5.7947,0.8973,82.94,81,96,10.49,overcast clouds
730,Lampari,PH,6.3125,124.8803,74.62,97,99,1.12,overcast clouds
731,Talas,TR,38.6908,35.5538,45.27,61,0,4.61,clear sky
732,Brigham City,US,41.5102,-112.0155,59.18,21,0,10.0,clear sky
733,Killybegs,IE,54.6333,-8.45,49.44,82,25,21.27,scattered clouds
734,Oum Hadjer,TD,13.2954,19.6966,97.2,15,95,6.42,overcast clouds
735,Yining,CN,29.0361,114.5636,60.1,98,64,1.61,broken clouds
736,Kendari,ID,-3.945,122.4989,74.89,94,94,3.4,overcast clouds
737,Arvika,SE,59.6553,12.5852,50.61,87,100,11.34,overcast clouds
738,Delijan,IR,33.9905,50.6838,65.73,24,2,4.94,clear sky
739,Gayny,RU,60.3071,54.3241,50.32,77,100,7.61,overcast clouds
740,Havoysund,NO,70.9963,24.6622,35.83,97,100,16.2,overcast clouds
741,Chivay,PE,-15.6383,-71.6011,53.82,39,54,13.02,broken clouds
742,Amalapuram,IN,16.5833,82.0167,80.64,87,100,18.28,overcast clouds
743,Porbandar,IN,21.6422,69.6093,82.58,78,13,13.31,few clouds
744,Valparaiso,CL,-33.0393,-71.6273,66.43,67,100,6.91,overcast clouds
745,Kaeo,NZ,-35.1,173.7833,53.33,91,0,7.54,clear sky
746,Kungurtug,RU,50.5994,97.5228,29.91,58,100,3.38,light snow
747,Wuwei,CN,37.9281,102.6414,55.72,52,24,3.85,few clouds
748,Te Anau,NZ,-45.4167,167.7167,39.13,90,34,1.07,scattered clouds
749,Medvezhyegorsk,RU,62.9167,34.4667,41.31,84,94,5.97,overcast clouds
750,Lethem,GY,3.3803,-59.7968,89.65,62,20,13.8,few clouds
751,Leh,IN,34.1667,77.5833,48.11,38,2,5.46,clear sky
752,Pires Do Rio,BR,-17.2997,-48.2794,73.56,43,29,6.44,scattered clouds
753,Vanderhoof,CA,54.0166,-124.0198,54.97,35,83,7.99,broken clouds
754,Maridi,SS,4.9158,29.4742,68.23,96,100,1.97,light rain
755,Sayat,TM,38.7839,63.8803,64.27,30,0,10.94,clear sky
756,Lerwick,GB,60.1545,-1.1494,48.2,82,100,19.28,overcast clouds
757,Bunog,PH,9.1403,117.7817,79.48,87,98,3.53,overcast clouds
758,Sorong,ID,-0.8833,131.25,79.41,84,100,1.01,overcast clouds
759,Marzuq,YE,14.4,46.4667,74.77,48,7,4.7,clear sky
760,Wenatchee,US,47.4235,-120.3103,65.37,31,0,8.05,clear sky
761,Cozumel,MX,20.5083,-86.9458,87.94,70,40,10.36,scattered clouds
762,Palafrugell,ES,41.9174,3.1631,65.35,55,100,1.01,overcast clouds
763,Polyarnyy,RU,69.1989,33.4478,41.72,93,100,7.25,overcast clouds
764,Nhlangano,SZ,-27.1167,31.2,51.46,77,15,3.62,few clouds
765,Nizwa,OM,22.9333,57.5333,82.24,26,0,5.68,clear sky
766,Warrington,GB,53.3925,-2.5802,56.32,66,0,17.27,clear sky
767,Kilindoni,TZ,-7.9139,39.6668,81.14,70,0,15.3,clear sky
768,Beruwala,LK,6.4788,79.9828,81.79,85,100,17.96,overcast clouds
769,Ust-Ilimsk,RU,58.0006,102.6619,28.98,80,82,2.17,broken clouds
770,Teya,RU,60.3778,92.6267,26.29,97,24,3.31,few clouds
771,Quincy,US,42.2529,-71.0023,62.94,37,20,21.85,few clouds
772,Maragogi,BR,-9.0122,-35.2225,77.68,77,100,4.52,overcast clouds
773,Wuda,CN,39.4994,106.7117,50.52,29,39,6.26,scattered clouds
774,Eseka,CM,3.65,10.7667,73.83,100,100,1.07,overcast clouds
775,Paka,MY,4.6374,103.4368,76.93,94,68,2.3,broken clouds
776,Ormara,PK,25.2088,64.6357,81.9,80,0,12.21,clear sky
777,Sakakah,SA,29.9697,40.2064,72.97,16,0,6.76,clear sky
778,Wrzesnia,PL,52.3251,17.5652,61.05,64,100,8.32,overcast clouds
779,Charlestown,AU,-32.95,151.6667,68.74,85,100,4.0,overcast clouds
780,San Jose,US,37.3394,-121.895,64.49,39,40,14.97,scattered clouds
781,Mogok,MM,22.9167,96.5,65.16,99,100,2.01,light rain
782,Conde,BR,-7.2597,-34.9075,78.26,83,20,4.61,few clouds
783,Tual,ID,-5.6667,132.75,84.2,75,99,12.33,overcast clouds
784,Kirensk,RU,57.7853,108.1119,27.84,87,55,1.54,broken clouds
785,Manaure,CO,11.7751,-72.4445,86.04,69,100,8.43,overcast clouds
786,Mackay,AU,-21.15,149.2,71.69,100,100,6.91,moderate rain
787,Chulumani,BO,-16.4096,-67.5263,67.46,89,83,3.6,broken clouds
788,Rincon,US,32.296,-81.2354,83.86,26,0,13.8,clear sky
789,Shancheng,CN,34.7953,116.0817,53.06,90,100,4.18,light rain
790,Letka,RU,59.6011,49.4232,49.26,73,100,10.38,overcast clouds
791,Da Nang,VN,16.0678,108.2208,76.98,94,20,2.3,few clouds
792,Belyy Yar,RU,53.6039,91.3903,29.86,67,0,2.24,clear sky
793,Lahij,YE,13.1667,44.5833,81.41,65,5,3.76,clear sky
794,Neepawa,CA,50.2289,-99.4664,61.2,44,7,21.56,clear sky
795,Aizpute,LV,56.7167,21.6,56.43,59,100,12.08,overcast clouds
796,Kashan,IR,33.9831,51.4364,71.02,24,5,3.87,clear sky
797,Jijiga,ET,9.35,42.8,68.04,45,4,6.02,clear sky
798,Tommot,RU,58.9564,126.2925,19.62,94,82,2.24,broken clouds
799,Thomaston,US,32.8882,-84.3266,85.08,32,0,4.61,clear sky
800,Charcas,MX,23.1333,-101.1167,86.59,18,7,22.75,clear sky
801,Ambunti,PG,-4.2365,142.8448,74.79,98,99,1.88,overcast clouds
802,Taitung,TW,22.7583,121.1444,77.31,85,65,5.93,broken clouds
803,Astoria,US,46.1879,-123.8313,57.43,66,20,12.66,few clouds
804,Sibiti,CG,-3.6819,13.3499,71.17,96,91,0.2,overcast clouds
805,San Ramon,US,37.7799,-121.978,63.25,45,40,18.41,scattered clouds
806,Biltine,TD,14.5333,20.9167,90.36,10,14,3.2,few clouds
807,Velyka Bahachka,UA,49.7912,33.7226,41.0,70,13,7.7,few clouds
808,Saquena,PE,-4.6667,-73.5167,86.13,66,100,1.14,overcast clouds
809,Floro,NO,61.5996,5.0328,48.96,87,100,19.57,overcast clouds
810,Antalaha,MG,-14.9003,50.2788,72.54,91,11,3.94,few clouds
811,Erenhot,CN,43.6475,111.9767,38.62,32,0,12.77,clear sky
812,Sao Raimundo Das Mangabeiras,BR,-7.0219,-45.4811,82.99,45,73,2.01,broken clouds
813,Mombetsu,JP,44.3525,143.3525,51.08,61,0,6.33,clear sky
814,Tura,IN,25.5198,90.2201,69.96,98,63,4.9,broken clouds
815,Evensk,RU,61.95,159.2333,32.36,100,100,12.97,light snow
816,Imelda,PH,7.65,123.95,77.13,91,100,3.85,overcast clouds
817,Padang,ID,-0.9492,100.3543,77.05,83,100,4.9,overcast clouds
818,Bulnes,CL,-36.7423,-72.2985,57.96,38,100,5.79,overcast clouds
819,Bedele,ET,8.456,36.353,58.86,85,32,3.67,scattered clouds
820,Parkersburg,US,39.2667,-81.5615,83.53,24,0,6.91,clear sky
821,Maholi,IN,27.6667,80.4667,90.46,36,98,9.73,overcast clouds
822,Funadhoo,MV,6.15,73.2667,83.71,77,100,18.88,overcast clouds
823,Ochamchira,GE,42.7121,41.4721,53.02,86,100,3.38,overcast clouds
824,Tambilil,PH,5.9622,124.6697,78.78,91,100,3.94,overcast clouds
825,Castlecomer,IE,52.8061,-7.2106,53.26,77,97,9.93,overcast clouds
826,Jiwani,PK,25.05,61.7417,82.0,78,17,12.95,few clouds
827,Flin Flon,CA,54.7682,-101.865,58.84,29,100,8.05,overcast clouds
828,Jalu,LY,29.0331,21.5482,72.25,31,74,12.82,broken clouds
829,Bejar,ES,40.3864,-5.7634,62.62,51,10,3.38,clear sky
830,Ryzdvyanyy,RU,45.2656,41.8389,45.3,76,71,6.08,broken clouds
831,Vilhena,BR,-12.7406,-60.1458,84.42,54,20,9.22,few clouds
832,Gubkinskiy,RU,64.434,76.5026,36.37,99,100,7.74,overcast clouds
833,Mackenzie,CA,55.2999,-123.1698,48.42,66,100,14.97,overcast clouds
834,Abu Zabad,SD,12.35,29.25,90.28,8,4,9.13,clear sky
835,Tolaga Bay,NZ,-38.3667,178.3,54.64,70,100,19.24,overcast clouds
836,Leningradskiy,RU,69.3833,178.4167,34.2,88,97,4.7,overcast clouds
837,Santa Cruz De La Palma,ES,28.6835,-17.7642,70.14,83,75,4.61,broken clouds
838,Ulaanbaatar,MN,47.9077,106.8832,15.93,79,0,6.71,clear sky
839,Bacolod,PH,10.6667,122.95,79.18,80,93,2.13,overcast clouds
840,Vardo,NO,70.3705,31.1107,37.38,93,75,12.66,broken clouds
841,Guozhen,CN,34.3659,107.359,62.82,70,100,2.86,moderate rain
842,Inirida,CO,3.8653,-67.9239,85.32,77,53,1.28,broken clouds
843,Lancaster,US,40.2504,-76.2499,72.9,32,0,3.44,clear sky
844,Mizdah,LY,31.4451,12.9801,62.37,65,100,10.45,light rain
845,Cabra,ES,37.4725,-4.4421,64.9,50,17,6.55,few clouds
846,Englewood,US,39.6478,-104.9878,82.49,20,40,18.41,scattered clouds
847,Kabwe,ZM,-14.4469,28.4464,61.75,62,0,4.79,clear sky
848,Carlisle,US,40.2015,-77.1889,76.64,58,7,8.63,clear sky
849,Alihe,CN,50.5667,123.7167,37.81,48,100,2.95,overcast clouds
850,Morant Bay,JM,17.8815,-76.4093,83.71,71,8,11.52,clear sky
851,Bac Lieu,VN,9.285,105.7244,81.73,83,65,5.5,broken clouds
852,Onokhoy,RU,51.932,108.0747,24.55,83,18,5.21,few clouds
853,Reforma,MX,18.1,-91.0167,104.38,18,29,12.75,scattered clouds
854,Anadyr,RU,64.75,177.4833,43.3,70,0,2.24,clear sky
855,Alacranes,CU,22.7675,-81.5675,82.89,51,13,14.43,few clouds
856,Krasnyy Chikoy,RU,50.3643,108.7512,25.68,77,79,3.31,broken clouds
857,Palmer,US,42.1584,-72.3287,69.17,21,20,14.97,few clouds
858,Tokonou,GN,9.65,-9.7833,79.79,44,46,3.11,scattered clouds
859,Russell,US,32.3502,-85.1999,83.97,33,0,4.61,clear sky
860,Makat,KZ,47.6469,53.3463,48.76,61,0,13.02,clear sky
861,Qeshm,IR,26.9581,56.2719,78.69,78,0,11.99,clear sky
862,Kavaratti,IN,10.5669,72.642,85.05,68,100,20.31,overcast clouds
863,Gadarwara,IN,22.9167,78.7833,90.16,26,7,9.37,clear sky
864,Novoagansk,RU,61.9449,76.6625,48.25,77,100,9.86,overcast clouds
865,Muskegon,US,43.3,-86.1334,85.86,48,75,9.22,broken clouds
866,Atyra,PY,-25.25,-57.1667,71.29,80,80,2.62,broken clouds
867,Addis Abeba,ET,9.025,38.7469,62.67,50,95,7.76,overcast clouds
868,Puerto Escondido,MX,15.85,-97.0667,88.63,66,40,2.3,scattered clouds
869,Arroio Grande,BR,-32.2375,-53.0869,60.46,94,100,1.81,overcast clouds
870,Camopi,GF,3.1655,-52.3158,74.88,98,77,3.42,broken clouds
871,Wageningen,NL,51.9667,5.6667,63.03,70,100,5.75,overcast clouds
872,Khandyga,RU,62.6667,135.6,20.79,96,99,2.66,overcast clouds
873,Ozinki,RU,51.1786,49.6769,38.01,89,47,11.05,scattered clouds
874,Quesnel,CA,52.9999,-122.5029,48.7,71,75,5.75,broken clouds
875,Pacifica,US,37.6138,-122.4869,64.44,61,20,18.41,few clouds
876,Springbok,ZA,-29.6643,17.8865,49.33,50,71,2.98,broken clouds
877,Basco,PH,20.4487,121.9702,83.43,72,22,20.2,few clouds
878,Yabrud,SY,33.9674,36.6574,54.5,36,0,0.34,clear sky
879,Bowen,AU,-20.0167,148.2333,69.13,92,100,14.65,light rain
880,Hay River,CA,60.8156,-115.7999,28.38,64,75,6.91,broken clouds
881,Birao,CF,10.2849,22.7882,90.52,16,96,2.44,overcast clouds
882,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,41.59,75,40,4.47,scattered clouds
883,Turka,UA,49.1541,23.0297,43.77,89,40,2.15,scattered clouds
884,Babynino,RU,54.39,35.73,47.95,59,100,13.0,overcast clouds
885,Gat,IL,31.61,34.7642,66.4,59,0,3.42,clear sky
886,Gifhorn,DE,52.4833,10.55,68.32,67,100,12.66,overcast clouds
887,Umea,SE,63.8284,20.2597,42.73,93,100,6.91,light rain
888,Iracoubo,GF,5.4802,-53.2011,78.69,86,17,9.78,few clouds
889,Acari,PE,-15.4311,-74.6158,74.75,61,12,6.96,few clouds
890,La Plaine,DM,15.3333,-61.25,80.24,75,37,13.11,scattered clouds
891,Prabumulih,ID,-3.45,104.25,72.28,97,99,2.82,overcast clouds
892,Lafia,NG,8.4833,8.5167,79.07,73,58,2.91,broken clouds
893,Breza,BA,44.0183,18.2608,50.22,89,99,1.19,overcast clouds
894,Mount Pleasant,US,32.7941,-79.8626,81.18,50,0,6.91,clear sky
895,Isla Vista,US,34.4133,-119.861,71.62,31,0,21.85,clear sky
896,Langarud,IR,37.197,50.1535,59.05,91,25,2.08,scattered clouds
897,Kyren,RU,51.6828,102.1408,29.64,71,73,1.74,broken clouds
898,Andros Town,BS,24.7,-77.7667,78.76,58,20,16.73,few clouds
899,Tairua,NZ,-37.0167,175.85,54.95,63,6,13.04,clear sky
900,Kloulklubed,PW,7.0419,134.2556,75.7,93,100,15.7,moderate rain
901,Grand-Lahou,CI,5.1367,-5.0242,80.64,86,100,8.55,light rain
902,Baft,IR,29.234,56.6057,58.33,13,0,2.62,clear sky
903,Kenitra,MA,34.261,-6.5802,70.56,36,3,15.68,clear sky
904,Knysna,ZA,-34.0363,23.0471,58.37,79,44,5.95,scattered clouds
905,Vao,NC,-22.6667,167.4833,73.17,67,49,21.56,scattered clouds
906,Buchanan,LR,5.8808,-10.0467,80.83,83,98,7.45,overcast clouds
907,Nivala,FI,63.9167,24.9667,53.69,65,100,10.85,overcast clouds
908,Butte,US,39.6499,-121.5677,59.92,41,0,5.75,clear sky
909,Ugoofaaru,MV,5.6667,73.0,83.75,78,100,18.99,overcast clouds
910,Surt,LY,31.2089,16.5887,65.44,74,70,12.48,broken clouds
911,Iquitos,PE,-3.7481,-73.2472,82.44,78,75,2.3,broken clouds
912,Mundra,IN,22.85,69.7333,82.09,78,12,14.99,few clouds
913,Aktash,RU,50.3,87.7333,26.44,62,1,1.43,clear sky
914,Lepenou,GR,38.7,21.2833,58.41,67,78,3.38,broken clouds
915,Kapoeta,SS,4.7717,33.5903,83.21,42,8,5.39,clear sky
916,Asyut,EG,27.181,31.1837,78.57,19,15,7.25,few clouds
